,Unnamed: 0,comment_text,Sub1_Toxic
599,898,"3) Unser Geldsystem (Euro, Eurokrise, alternative Geldsysteme, BGE, Umverteilung, Gemeinwohlökonomie) ****************************************************************** - Volker Pispers über unser Geldsystem https://www.youtube.com/watch?v=bf-NPB4INjU - Wie Geld funktioniert - Einfach erklärt https://www.youtube.com/watch?v=0VAJY0Oq6K8&t=280s - Mr. Dax Dirk Müller über unser Geldsystem https://www.youtube.com/watch?v=WTW49tr-mNE - Dirk Müller über unser Geldsystem https://www.youtube.com/watch?v=ihT6uOSl5s0 - 23.01.2013 Bernd Senf: Zinsesszins, Geldschöpfung und Spekutaltin https://www.youtube.com/watch?v=zfWpE1vSuO0 - Planet Wissen: Der Chiemgauer https://www.youtube.com/watch?v=M4LI3_tfteA - 06.01.2019 Weltwirtschaftskrise 1929 - Silvio Gesell & ""Das Wunder von Wörgl"" - Experiment Regionalgeld https://www.youtube.com/watch?v=mHH1dOYqzTg - Heiner Flassbeck: Ist der Kapitalismus am Ende? https://www.youtube.com/watch?v=2fvD8Koj3f8 - 04.02.2017 WAS IST LOS IN EUROPA? Podium mit Flassbeck (Makroskop) und Lücke (IfW) in Kiel https://www.youtube.com/watch?v=a9mduhSSC5w - Andreas Popp - Wir sind nicht verschuldet. https://www.youtube.com/watch?v=X0GzMWaeI3s Alternative Geldsysteme ******************** - Die kommende Demokratie: Sozialismus 2.0 https://www.youtube.com/watch?v=KStivMNdbxE - Bruno Kreisky Forum: SAHRA WAGENKNECHT REICHTUM OHNE GIER (13.6.2016) https://www.youtube.com/watch?v=X1OUemq-82k - Andreas Popp – Plan B https://www.youtube.com/watch?v=l2ApFesIGdc - Gültige Stimme - Andreas Popp im Verhör bei Roland Düringer https://www.youtube.com/watch?v=m_9VyBZ_JDM - Dirk Müller auf dem Jahrestreffen des Diplomatic Council - Für ein faires Finanzsystem https://www.youtube.com/watch?v=56jt_fK9JcA - Gemeinwohl-Ökonomie - Christian Felber: Wirtschaft neu denken https://www.youtube.com/watch?v=PBxKPAu8lvA Über den EURO und die Eurokrise --------------------------------------------------------------------------- - Heiner Flassbeck: Warum die Rettung Europas nicht gelingen kann (Der Euro und warum er nicht funktioniert) https://www.youtube.com/watch?v=jvUfaN9z1_Q - Vortrag Heiner Flassbeck (24.11.2017, Haus der EU Wien) https://www.youtube.com/watch?v=V-Uq1J-a4rk - Heinz-Josef Bontrup Heinz-Josef Bontrup: Die Mainstream-Ökonomie und ihr Versagen https://www.youtube.com/watch?v=NmPh5YGGNwo - KenFM im Gespräch mit: Heinz-Josef Bontrup https://www.youtube.com/watch?v=RNS_WYeNSrs - Die Griechenlandlüge https://www.youtube.com/watch?v=QIlqJbLdB78 - Macht ohne Kontrolle – die Troika https://www.youtube.com/watch?v=kRRPi_BaqDA - Macht ohne Kontrolle: Die Troika - Jung & Naiv: Folge 226 https://www.youtube.com/watch?v=26MxfU2wBXM - EU Poly - Ein europäischer Alptraum https://www.youtube.com/watch?v=kz1FnBoRwkk - ARD Doku Der große Euro Schwindel wie der ganze Irrsinn begann https://www.youtube.com/watch?v=lo2YLWEMAz8 - DIE EXPORTLÜGE 1 - WIE DEUTSCHLAND sich in den ABGRUND FÄHRT! - Hans-Werner Sinn, Günter Verheugen https://www.youtube.com/watch?v=7PcHuoE33Co - Die Anstalt – Die Exportwippe https://www.youtube.com/watch?v=02jXIWb47gk - 27.08.2018 Kontraste: Die Opfer des Exportweltmeisters - Wie Deutschland Arbeitslosigkeit in Europa produziert https://www.youtube.com/watch?v=QBp8_YYihKc - Sendung ARD Monitor Bankenrettung https://www.youtube.com/watch?v=CbyapEfL4Vg - Staatsgeheimnis Bankenrettung ARTE Doku https://www.youtube.com/watch?v=JYdP2FJy_bY Bedingungsloses) Grundeinkommen (BGE) *********************************** - 08.07.2015 Bielefelder Parteitag der Partei „Die Linke"": Diskussion zum Bedingungslosen Grundeinkommen https://www.youtube.com/watch?v=zhDJAHWeLU8 - 02.09.2012 Argumentationen gegen ein bedingungsloses Grundeinkommen https://www.youtube.com/watch?v=EcQIzkcioiI - 11.12. 2017 Prof. Dr. Sascha Liebermann - Bedingungsloses Grundeinkommen https://www.youtube.com/watch?v=HcekSMoPsiw - 18.05.2017 Digitalisierung und Grundeinkommen – mit Richard David Precht https://www.youtube.com/watch?v=8a-OgbAi2Sg - 11.12.2017 Prof. Dr. Sascha Liebermann - Bedingungsloses Grundeinkommen https://www.youtube.com/watch?v=HcekSMoPsiw&t=602s - Netzwerk Grundeinkommen https://www.grundeinkommen.de/ - Detailierte Informationen über den Vorschlag DIE LINKE über ein Grundeinkommen http://www.die-linke-grundeinkommen.de/fileadmin/lcmsbaggrundeinkommen/PDF/BAG_Brosch2016.pdf - BAG Grundeinkommen DIE LINKE https://www.die-linke-grundeinkommen.de/nc/grundeinkommen/aktuell/ Sonstiges: ******** - Die Anstalt: Thema Umverteilung https://www.youtube.com/watch?v=eCMF3fSH_JQ&t=341s - KenFM-Positionen 5: Geld regiert die Welt - Welchen Anteil am Elend hat der Zins? https://www.youtube.com/watch?v=ftKjE9yKz4o - Richard David Precht | Palais Dresden | Wie werden wir leben? Gemeinwohl-Ökonomie, Bedingungsloses Grundeinkommen https://www.youtube.com/watch?v=X9JbqhJu80w - ""Wirtschaft ohne Wachstum"" Prof. M. Kennedy, Dirk Müller, Prof. H. Peukert, Prof. H. Spehl (1/2) "" https://www.youtube.com/watch?v=_jeWd4SF35s - Wirtschaft ohne Wachstum"" Prof. M. Kennedy, Dirk Müller, Prof. H. Peukert, Prof. H. Spehl (2/2) https://www.youtube.com/watch?v=_cnxVUxcg1A - Ulrike Guerot über die Utopie der ""Europäischen Republik"" - Jung & Naiv: Folge 331 https://www.youtube.com/watch ?v=vIrdZjBBM5g&index=9&list=PLhuamIX_U9Z1OANh2UwlCtuGRH_CsujE- - KenFM im Gespräch mit: Heinz-Josef Bontrup https://www.youtube.com/watch?v=RNS_WYeNSrs - 03.09.2011 Finanzgeschäfte 1 A erklärt https://www.youtube.com/watch?v=ui2FaoG24no - 02.05.2018 1. Mai in Witten: Rede von Prof. Heinz-J. Bontrup https://www.youtube.com/watch?v=CwLpN-nE6Dg - 23.10. 2018 Ernst Wolff Die Krise am Horizont, Zehn Jahre nach der Finanzkrise-Keines der Probleme gelöst. https://www.youtube.com/watch?v=NKhbD-WKA6k - 06.08.2017 KenFM-Positionen 11: Der globale Marshallplan - Konzepte für eine Welt von morgen https://www.youtube.com/watch?v=wnyfSAIQ0B0 - 18.01.2017 Bernd Senf – Der Nebel um das Geld https://www.youtube.com/watch?v=USXb4BFGLss - 27.01.2018 Prof. Bontrup - Wirtschaftliche Macht https://www.youtube.com/watch?v=MPCIjumnvrI&t=1660s",0
2447,2151,"Diese Aussage des Starphilosophen Lanz beweist, dass er nur über ein ausgeprägtes schlichtes Gemuet verfügt.",1
2758,474,"Gestern bei Illner, Montag bei @MODERATOR ...ist das nicht langsam ÖR-Parteihilfe wie bei den Grünlingen ? 🤦‍♀️🤬",1
2194,1441,"Eine Konzentration geballter Inkompetenz! Wie kann man nur 5 ""Laberer"" zu diesem Thema einladen? Ich schalt weg!",1
1820,362,@USER sie sind als Spender eh schon zu alt.....sorry,1
3092,1447,Schon allein weil er gegen das Bestellerprinzip ist disqualifiziert er sich vollkommen. Der Verkäufer spart sich Aufwand und lässt den Käufer zahlen. Perverser geht es schlichtweg nicht.,1
2782,529,@USER Bitte ganz leise heulen wenn man schon die Demokratie aushebeln will wie du es versuchst.,1
2154,1336,"Die ""Sozialpolitik"" der SPD ist asozial. Und nicht dass sich jemand noch Hoffnung macht, die ""Sozialpolitik"" der CDU, CSU, FDP, und AFD ist noch asozialer. Die Politik der Grünen ist auch nicht besser. Bleibt nur noch DIE LINKE als einzige Partei übrig, die sich für die Menschen einsetzt.",1
1090,1658,@USER willst du mich besuchen?,0
3256,1917,@MEDIUM warum hat man das nicht richtig dargestellt. Bei Grünen kennt man doch die Einstellung. Laden Sie mich auch ein. Bin seit 13 Jahren in Afrika aktiv. Muss mich nicht hinter so einem jungen Menschen verstecken. Wir haben nach dem Krieg Deutschland aufgebaut und übergeben eine intakte Welt.,1
594,893,@MEDIUM Ist auch die AfD da? Wenn man sich den proporz der Sendungen (nicht nur @MEDIUM) werden die doch eher selten eingeladen.,0
2688,274,"@USER Pippi hatte ja immer einen Affen dabei, nun zur Zeit machen sich Medien und Politik sehr zu solchen..",1
1893,540,"Wie doof muß man eigentlich sein,um diesen Lügnern dieses Sozialpaket ab zunehmen,wer hat denn die Agenta 2010 auf den Weh gebracht.Und nun merken die Verbrecher auf einmal,au, uns laufen ja die Wähler weg, besonders im Osten. Man Leute , wacht doch endlich auf,wie oft lasst Ihr Euch noch verarschen. Die haben einfach Angst.",1
559,845,Zeitgleich sollte die Infrastruktur in ländlichen Regionen stark verbessert und ausgebaut werden sowie Industrie und Dienstleister sollten sich dort ansiedeln! Es gibt genug günstigen Wohnraum dort. So könnte man die Landflucht in die Ballungszentren mindern.Denn gerade dort sind Mieten und Eigentum unerschwinglich geworden.,0
1203,1834,Dann benimm Dich doch nicht wie ein Nazi.,0
1730,88,"@MEDIUM , ja aber das überhebliche Grinsen von Frau Barley war keine Äußerlichkeit, sondern es machte deutlich, dass sie einen privaten Rachefeldzug gegen Makler führt.",1
1895,557,Dann kommt die grüne Wanderwarze auch !,1
2057,1066,Es gibt auch ganz einfache Entscheidungen: Wollt ihr von Kevin und seiner SPD regiert werden? JA? oder NEIN? 💙💪💙💪💙💪💙,1
2861,774,"Wir wollen mit Künert SPD und den LINKEN eine bessere Republik aufbauen - da ist Guido REIL bei ""h ard aber fair"" eine FEHLBESERTZUNG !",1
2968,1122,@USER genau deshalb sind auch über 50% Ausländer im Knast.. die mit deutschen Pass sind nicht mit eingerechnet... 🙉🙈🙊 oder rosarote Brille....,1
3210,1794,"Ihr Linksgrünen seid inzwischen wie eine religiöse Sekte. Und ihr steckt mit der anderen bösartigen religiösen Sekte unter einer Decke. Greta und Mohammed, Hand in Hand.",1
3190,1738,@USER lesen Sie sich mal Kommentare von der Gegenseite durch und gleichen Sie das mit der Bedeutung der Wörter Haß und Hetze ab. Mir geht das ganze Links und Rechts auf den Geist. Schizophrenie und Dummheit ist hier ausgebrochen. Zur Erinnerung : die Probleme im Land wurden in keinem Fall durch politische Entscheidungen der Afd geschaffen. Da können Sie noch so stammeln. Und von welchen Parteien und warum sind die Wähler zur Afd gewechselt ?,1
1762,176,"Keine Argumente, antiintellektualistisch, stammelnd, larmoyant: So sind die Ahänger*innen der völkisch-nationalistischen AfD.",1
1859,468,"36.000 illegal eingereiste Nigerianer ...davon haben nur 79 Asyl erhalten ! ALLE sind aber noch hier ...wann merkt das Dummland endlich, was hier falsch läuft 🤦‍♀️🤮🤬⛔️. So geht Heimat ? https://amp.welt.de/politik/deutschland/article189127145/Asylsystem-Wie-es-bei-der-illegalen-Zuwanderung-aus-Nigeria-versagt.html?wtrid=upday",1
844,1281,",VW hat doch neue Erdgasantriebe das ist doch zukunftsweisendes als E- Mobilität",0
3149,1613,SPD Nein Danke,1
2157,1340,"""Der Fisch stinkt immer vom Kopf her."" Mehr gibt es eigentlich nicht zu sagen. Die Kanzlerin hat die Kontrolle verloren. In der Partei, in der Regierung, in der EU. Und was noch schlimmer ist, sie hat keinen Plan mehr. ""Flasche leer!"" Deswegen Neuwahlen noch in diesem Jahr!",1
2084,1159,"@USER Ihr Hinweis auf die AfD ist mehr als peinlich? Wo kommen ihre Zahlen denn her, von den Grünen?",1
331,509,@USER Ich habe damit überhaupt kein Problem,0
2244,1591,@MEDIUM Das ihr die Wahrheit nicht hören wollt ist klar. 😜 Merkel Fernsehen kann mich nicht beeindrucken. 😜🖕,1
2824,656,"Ein Herr Lanz der selbst so viel auf Achse ist wie er will mich belehren,...der denkt nur er kann lesen..wobei bei seinen Shows wiederholt er oft, zitiert immer wieder das selbige,...",1
766,1148,also was kann ich für das Land tun...,0
296,444,😴,0
2375,1948,"@MEDIUM : es geht um HEIMAT ! ⚠ das ist das Thema ! ⚠ WARUM ❓❓❓verschweigt und vertuscht ihr alle die HUNDERTEN ""Einzelfälle"" jeden Tag in 🇩🇪 , wo Menschen aus anderen Ländern bei uns eine neue #HEIMAT ! ⚠ suchen - und wie diese sich in ihrer neuen HEIMAT benehmen ❓❓❓ ( und : NEIN ! ⛔ - NICHT ALLE ! ⚠ sind damit gemeint ! ) ⚠",1
3013,1236,@USER .Komiker darf man nicht ernst nehmen genau so wie Schauspieler und Sänger von Fussballer ganz zu schweigen,1
884,1343,wie heißt der von der CDU Amtor?,0
1803,319,Der kleine Rotzlöffel Kevin darf wieder mal seine pubertäre Dummheit im öffentlich rechtlichen Fernsehen zur Schau stellen.,1
1336,2055,"Naja, die Frage bezog sich auf die Gegenwart und ist eine allgemeine. Wieso wählen so viele Menschen außerhalb der geplanten Diktatur den zukünftigen Diktator des Landes, in dem sie nicht leben. Es war keine persönliche Frage zum Verhalten der türkischen Großeltern während des Völkermordes an den Armeniern.",0
169,261,"@MEDIUM Mit den zwei Paar Schuhen liegen Sie schon mal richtig, nur wo genau die zu finden sind haben Sie leider verpasst: GleichbeRECHTigung und GleichSTELLUNG sind nämlich diese zwei Paar Schuhe! Das erstere bezieht sich auf die Gleichheit vor dem Gesetz. Diese ist für die westlichen Kulturen zeitgemäß, und sie ist hier vollkommen verwirklicht. Das zweite bedeutet eine Gleichheit der Resultate, also zum Beispiel 50% Frauen in ""Männerberufen"", 50% Frauen als Oscargewinner, gleicher Lohn für ""gleiche Arbeit"" etc. Und diese Gleichstellung ist eben genau das: Gleichmacherei! Lasst die Leute doch einfach entscheiden, was sie lernen, arbeiten, leben wollen, anstatt ihnen dauernd einzureden, dieses oder jenes Modell, diese oder jene Tradition, diese oder jene freie Wahl seien vorgestrig, ""patriarchal"" und damit im Prinzip unterdrückerisch. Es ist vollkommen in Ordnung, wenn in manchen Berufen viel mehr Männer als Frauen arbeiten und umgekehrt, solange sie nicht gesetzlich dazu verpflichtet wurden!",0
1012,1547,Bei lanz waren ja wieder zwei Typen am Donnerstag .hab mir die Sendung nicht angeschaut .,0
2980,1159,"@USER Ihr Hinweis auf die AfD ist mehr als peinlich? Wo kommen ihre Zahlen denn her, von den Grünen?",1
213,314,"@USER leider ist aber der Profit, was den Staat am Laufen hält-wie soll es denn sonst gehen ?",0
3301,2018,"@USER klar , Deutschland ist Paradies für uns kanacken und wo anders ist das leben unerträglich gel 🤦‍♂️",1
2241,1575,Und das interessiert jetzt genau wem?,1
2230,1536,"Müssen eigentlich ständig AfD Themen behandelt werden? Was ist mit dem völkerrechtswidrigen Kriegen? Was ist mit der Beteiligung Deutschlands an diesen Kriegen? Was ist mit unseren Waffenexporten und, was noch schlimmer ist, Deutsche in Lizenz gefertigte Waffen, im Ausland. Was ist mit der wirtschaftlichen Ausbeutung der Länder in der EU und in der Welt durch Deutschland. Speziell erwähne ich mal das Economic Partnership Agreement, die Leerfischung der Meere oder die Überflutung von Märkten mit unseren steuersubventionierten Billigfleisch? Was ist mit den 16,8% der Menschen in Deutschland, die unterhalb der Armutsgrenze leben? Was ist mit den 1,5 Millionen Menschen, die zu den Tafeln gehen? Was ist mit den Werksverträgler, die in Deutschland unter sklavenähnlichen Bedingungen arbeiten müssen? Was ist mit den Menschen, die einen Stundenlohn von weniger als 13 Euro beziehen und garantiert im Alter auf die Grundsicherung angewiesen sein werden? Sprecht doch mal die sozialen Themen an! Hier kommt ganz schnell die neoliberale und kapitalistische Fratzen der CDU, CSU, FDP, SPD und Grüne zum Vorschein.",1
1574,2401,Rechtsradikalen eine Plattform bieten um sich selbst zu verharmlosen. Schrecklich.,0
3184,1720,"Ich lach mich kaputt! Das ist doch nicht mehr normal! Nochmal du Intelligenzverweigerer: Wenn 2 Millionen Menschen ins Land kommen, bei einer angespannten Wohnungssituation wo sowieso schon bezahlbarer Wohnraum fehlt, fehlen 2 Millionen Wohnungen mehr! Ist das noch zu fassen??? Was ist mit euch los? Ist normales Denken nicht mehr angesagt? Schon mal was von Logik gehört? Das ist eine Tatsache! Wie kann man das ignorieren?",1
3364,2215,"90% der Deutschen sind im herzen rechtsradikal und wünschen sich wieder einen starken führer wie damals ... deswegen sind sie neidisch auf die türken wegen Ihren führer ! Die restlichen 10% weltoffenen Deutschen kehren Deutschland den rücken zu, die letzte Hoffnung für dieses volk die leider gottes nichts mehr mit diesen Menschen hier zu tun haben will . Deutschland ist verloren",1
585,881,Diese Frau Barley ist jenseits von gut und Böse. Unmöglich.,0
1633,2492,"@USER Laut Pik liegt die durchschnittliche Temperatur um 1850 bei 15 Grad, welche wir heute noch nicht erreicht haben. Selbst der Ipcc korrigiert laufend seine Einschätzungen da dessen Modelle mit chaotischen Systemen immer wieder zu anderen Ergebnissen Kommen. Aber als Anfang mal ein Artikel aus der Welt, und extra für Sie aus Zeiten vor der Afd. https://www.welt.de/debatte/kommentare/article13466483/Die-CO2-Theorie-ist-nur-geniale-Propaganda.html?wtmc=socialmedia.facebook.shared.web",0
1167,1777,"Frau Schröder versteht nicht, dass es viele Paare gibt, wo BEIDE ganztags arbeiten müssen, um über die Runden zu kommen und da entscheidet man sich nicht nach dem, was man will, sondern wie das alles finanzierbar ist.",0
2534,2431,"Negativ ! ⛔ Jeder, der NICHT links - grün denkt und redet, wird von den ARD - Redakteuren systematisch #AUSGEGRENZT und #DIFFAMIERT ! ⚠ Typisch ARD : #HASS und #HETZE gegen Millionen besorgter Bürger ! ⚠",1
2608,36,"also wenn man KEINEN ausweis hat, egal warum, vielleicht war man einfach nicht schnell genug oder wenn kein ausweis gefunden wird, ist man automatisch spender. richtig finde ICH das nicht. eigentlich gehören meine organe automatisch MIR und das auch nach meinem tod",1
2021,971,Sie nennen Herrn Uwe Jung einen Hetzer? Ein Mann der Jahrelang diesem Land als Oberstleutnant gedient hat? Was haben Sie eigentlich so in Ihrem Leben geleistet? https://de.m.wikipedia.org/wiki/Uwe_Junge,1
1514,2324,Ich habe keine Heimat habe nirgends lang genug gewohnt am längsten in West Berlin 2o Jahre,0
1970,789,"Die AfD ist hier sicher nicht die erste Partei die mir jetzt in den Sinn kommt. - Erstmal geht es darum eklatante falsche Selbsverständnisse zu entlarven. Es wird, öffentlich-zwangsfinanziert breitgetreten was die letzten 10+x Jahre Thema in Fachausschüssen gewesen sein sollte und in Empfehlungen für die ""stabilen Koalitionen"" der vergangenen Legislaturperioden hätte münden sollen. Wenn es um Alternative Gedanken zu diesem GENERATIONENÜBERGREIFENDEN Thema geht, sollten nicht Parteien mit Strukturen aus dem letzten Jahrtausend rauf und runter den Ton angeben. Auf den Wahlzetteln jüngst standen wieder 30 Parteien. Einige davon werden durch nichts anderes als Idealismus am leben gehalten. - Und wer darf sich zwangsgebührenfinanziert darstellen? - Die REAGIERENDEN regierungsparteien.",1
