,comment_id,comment_text,Sub1_Toxic,Sub2_Engaging,Sub3_FactClaiming
1640,3081,"Germany (its government, many citizens) is currently constantly using reasons to celebrate and honor itself! Yes, even to perceive itself. However, this recognition remains more and more frequently from outside! What do the Germans do now? No self-love comes from within! The beliefs of the Germans are obviously currently: I am better if I do good! I am respected if I help! I am loved because I give up and renounce! They measure me by the measure of my suffering! - these are, as is well known, very bad beliefs that lead to what we now have! As long as all these beliefs are talked into and let themselves be persuaded, instead of being as one is, consciously loving oneself with every ""yes"" and ""no"" without moral over-targeting over one's own powers and real possibilities, it will probably become nothing! The German voters need again good positive beliefs and no millionaires who give their children a few minutes of spotlight by bending the law.",0,0,0
1641,1744,Petra Grammersbach who is surprised at the Green Stations,1,0,0
1642,246,but I bet over the year the broadcasts with topic migration/homeland etc. bring the highest odds...as well as the threads on Facebook..is not at all reprehensible😉,1,0,1
1643,2624,Haha these are Green voters. Good night,0,0,0
1644,2207,@USER who?,0,0,0
1645,524,I don't find,0,0,0
1646,1566,"Of course you can shake your head over everything, but the fact is that the young woman is right. Something has to change about our way of dealing with our environment and natural resources.",0,0,0
1647,2521,"Maybe everyone should ask themselves, why is that?",0,0,0
1648,1740,"A few zeros too much, right?",0,0,0
1650,2920,"I have shown you the communication strategy of the New Right, whose parliamentary arm is the AfD. Do you know what right-wing Gramscism means? Have you ever dealt with the discourse shift strategies of the New Right to achieve discourse hegemony?",0,0,0
1651,3199,@USER not the Greens! Those are the worst! https://www.focus.de/politics/german/horrible-failure-to-1000-sacrifice-the-green-waten-reumuetig-through-the-paedophilie-sumpf_id_4696028.html,1,1,1
1652,16,"There is no need for serious discussion, either to shut down or to abolish everything that is not popular with the Green Group or to act adequately, which is the mentality of the new trend dilemma in the climate protection sector.",1,0,0
1653,113,@USER The point is that the people who invest the money and make money pay 25% taxes and I pay just under 40%. Why should work be taxed higher?,0,0,1
1654,1228,Everyone has a right to a self-determined life! Some don't want children to take care of others and also take care of them intensively every day and enjoy as much time as possible with them! There is nothing reprehensible about this! On the contrary! There are so many different life models. Everyone has the choice to live for themselves!,0,1,0
1655,810,"This is where someone thinks especially progressive. How about to mention that the Federal Property Office (now called BIMA, because of the East West class of employees irony OFF) has cut out a large part of the state-owned property, because state property = evil. No new apartment is created by expropriation. Cooperative living space would be an alternative. But in the end it is a simple calculation: squandering housing equal rents = well-earning tenants = higher tax revenues of the city / municipality. That's how one thinks in most cities. Accordingly, from a purely financial point of view of the cities every expensive apartment is better than a social housing. And hard to say. If the proportion of the population with high income increases and the socially weaker population has to go to the surrounding area, it is nevertheless financially desirable for the city. Welcome to capitalism.",0,1,1
1656,452,@USER yes you eat your food - good luck with the women -,1,0,0
1657,94,"@USER, sorry, I have to disappoint them...... Please take a look at the many episodes ""The Institution"" on this subject! If you would like to make this effort, I would like to discuss with you....Thank you!",0,1,0
1658,632,@USER do you want to visit me?,0,0,0
1659,3138,"@USER My topic is ""How does it come to the escalating spiral"".",0,0,0
1660,1080,@USER If a woman is in your job tip she will also boss,0,0,1
1661,2418,"That was a typical popper mouth of the Greens. There are unfortunately some of them. Unfortunately, you can't take it seriously.",1,0,0
1662,1215,***Eildemeldung*** Thomas Gottschalk divorces!,0,0,0
1663,2955,"Last time, over 100 young people as they say, have done riots in the swimming pool",0,0,0
1664,1389,No you thought you could not only pick up climate change deniers from the old people's home but also ask the young people,0,0,0
1665,581,@USER because of hardz4,1,0,1
1666,228,Or have you ever had anything to do with education?,1,0,0
1667,1982,"are only ""co-workers"" allowed to share their opinion and know her?",0,0,0
1668,707,Whataboutism,0,0,0
1669,234,"The highest murder rate was in Germany shortly after the reunification. Finally, the AfD asked how many policemen were attacked by foreigners and had to swallow the bitter realization that crime is mainly committed by Germans. https://www.kriminalpolizei.de/editions/2017/maerz/detailansicht-maerz/artikel/morde-1950-bis-2015.html",0,1,1
1670,2507,@USER then your dog can no longer paw,0,0,0
1671,1547,"More clearly than with the ""lectures"" posted here, ""@MEDIUM"" can prove its bias - and I don't mean ""manipulation attempts"" anymore. I always thought that the ARD had an educational mission. But what I see here is ""manipulation attempts"".",1,0,0
1672,442,"@USER don't worry about boris , the educated southerners are leaving anyway and these associal ones you have bred are staying with you. Don't you deserve otherwise with your generalization and discrimination every day. Karma I call this something like that",1,0,1
1673,1725,@USER can you then by contradicting!! But would you take one or rather die?,0,0,1
1674,849,"Vienna has the highest wooden house with 84m ""SEEHUB"" in the Seestadt.",0,0,1
1675,906,"@USER I have to give you unfortunately right, many of my 'co-combatants' can really nothing. That would be better for Mrs. Barley, because it is still possible that every Hans and Franz can get a business license according to § 34c GewO, completely without any professional competence! The certificate of expertise is long overdue!",0,1,1
1676,1244,@MEDIUM Here's a post. I myself have no idea what's true or not. https://www.epochtimes.de/politics/german/greenpeace-gruendungmember-klimawandel-gt-es-but-er-ist-wether-manmade-noch-an-crisis-a2824829.html/amp?__twitter_impression=true,0,1,1
1677,2489,"But this voice is now almost completely lacking in the German media landscape. Where the right-wing people dream of removing disinterested journalists and ""controlling"" the way out of the country, the Greens are already a long way away on a sneaking path. Even a Jan Fleischhauer who was still something like a fig leaf of the counter-opinion in the DER SPIEGEL is now changing to the sinking focus, at least he is not completely lost. But sometimes a look from outside helps to put his finger in a wound like this guest contribution in the NZZ: https://www.nzz.ch/meinung/es-gruent-in-den-redaktionen-der-deutsche-mainstream-medien-ld.1488781",1,1,1
